type,Gene,MeanLog10_exp,Called_sites,frac_mono,frac_poly,pi,exp bin
NS,01G085200,0.774948902612017,1251,0.895283772981614,0.104716227018385,0.0145969032320089,0.6
NS,10G064300,0.774945874757852,451,0.973392461197339,0.0266075388026607,0.00344255409031922,0.6
NS,10G103000,0.774905156018512,670,0.982089552238806,0.017910447761194,0.0020786144190066,0.6
NS,06G109800,0.774715342089265,236,0.966101694915254,0.0338983050847457,0.00689804559040645,0.6
NS,02G011200,0.774162762906875,947,0.918690601900739,0.0813093980992608,0.0111601826986098,0.6
NS,09G006500,0.774150127993979,679,0.948453608247422,0.0515463917525773,0.00889023266879178,0.6
NS,06G016500,0.774141557015167,858,0.935897435897435,0.0641025641025641,0.0141449392772774,0.6
NS,14G108500,0.774020775427588,2018,0.964816650148662,0.0351833498513379,0.00390200338116196,0.6
NS,04G073000,0.773963291433849,345,0.976811594202898,0.0231884057971014,0.00436082763927825,0.6
NS,14G142100,0.773962205893199,578,0.982698961937716,0.0173010380622837,0.00256745547397677,0.6
NS,03G048400,0.773895830036841,1281,0.97111631537861,0.0288836846213895,0.00446084513437197,0.6
NS,01G096700,0.773878438299351,195,0.979487179487179,0.0205128205128205,0.000592739958777147,0.6
NS,06G024200,0.773728017320718,492,0.953252032520325,0.0467479674796747,0.0069825360963486,0.6
NS,04G029300,0.773721637870765,705,0.974468085106382,0.025531914893617,0.00486625675133127,0.6
NS,12G173700,0.773426891222764,1032,0.966085271317829,0.0339147286821705,0.00637131019074578,0.6
NS,01G055900,0.773415659263692,1494,0.927710843373494,0.072289156626506,0.0107281241992923,0.6
NS,08G232200,0.773405728477761,661,0.974281391830559,0.0257186081694402,0.00258280203206521,0.6
NS,01G094400,0.773355853174692,1500,0.950666666666666,0.0493333333333333,0.00655495045834147,0.6
NS,05G117700,0.773323657696532,1561,0.937860345932094,0.0621396540679051,0.0130708933648922,0.6
NS,13G119400,0.773226682703601,1257,0.879872712808273,0.120127287191726,0.0181170306281431,0.6
NS,01G010700,0.773148579084183,1243,0.982300884955752,0.0176991150442477,0.00514765101519339,0.6
NS,10G140400,0.773132104002419,830,0.963855421686747,0.036144578313253,0.00688684173476104,0.6
NS,07G044500,0.77312264256137,660,0.93030303030303,0.0696969696969697,0.00892429015958212,0.6
NS,06G012500,0.773092558348851,214,0.929906542056074,0.0700934579439252,0.00946276150032662,0.6
NS,08G121000,0.773006622492476,853,0.981242672919109,0.0187573270808909,0.00119507825957035,0.6
NS,08G070900,0.772726834026277,968,0.972107438016528,0.027892561983471,0.00368826437994288,0.6
NS,08G127500,0.772711201576374,1225,0.955102040816326,0.0448979591836734,0.00226410095385408,0.6
NS,05G041100,0.772680289045212,183,0.978142076502732,0.0218579234972677,0.000679067058597958,0.6
NS,10G067800,0.772276409112866,839,0.948748510131108,0.0512514898688915,0.00597668827658232,0.6
NS,13G030800,0.772227321033767,608,0.962171052631579,0.037828947368421,0.00617449551257275,0.6
NS,02G155600,0.771902233704742,473,0.985200845665962,0.014799154334038,0.00272883509546099,0.6
NS,06G197000,0.771755258779442,323,0.987616099071207,0.0123839009287925,0.000577348873079062,0.6
NS,10G021900,0.771743232719303,879,0.908987485779294,0.0910125142207053,0.0291747853154508,0.6
NS,14G191300,0.771728724000573,614,0.972312703583061,0.0276872964169381,0.00607955048745377,0.6
NS,02G145400,0.771377253901169,601,0.958402662229617,0.0415973377703826,0.0068521063443466,0.6
NS,09G044700,0.771142755469754,875,0.969142857142857,0.0308571428571428,0.00845871494110219,0.6
NS,03G057600,0.770809937895626,791,0.970922882427307,0.0290771175726927,0.00507706289791606,0.6
NS,06G025800,0.770645528858298,1736,0.942972350230414,0.0570276497695852,0.0130199147152818,0.6
NS,10G158800,0.770471136868256,956,0.979079497907949,0.0209205020920502,0.00518631672354305,0.6
NS,10G038600,0.770451847879425,542,0.916974169741697,0.0830258302583025,0.010344274607553,0.6
NS,07G076000,0.770279713563258,1011,0.91295746785361,0.0870425321463897,0.00569955082066225,0.6
NS,10G087300,0.770259384610207,1891,0.917503966155473,0.0824960338445267,0.0139739745655992,0.6
NS,06G066700,0.770178836064561,1035,0.954589371980676,0.0454106280193236,0.00645963778157167,0.6
NS,14G152600,0.770157687450353,197,0.949238578680203,0.0507614213197969,0.00454465456496752,0.6
NS,14G217200,0.770129111180535,1495,0.969899665551839,0.0301003344481605,0.00132157191767514,0.6
NS,06G188400,0.770098802369412,579,0.92055267702936,0.079447322970639,0.0116893316710637,0.6
NS,05G038700,0.769855845029607,981,0.958205912334352,0.0417940876656473,0.00574040536031786,0.6
NS,04G037300,0.769846322377231,358,0.994413407821229,0.00558659217877095,0.00168824011259061,0.6
NS,02G082200,0.769650868646133,1762,0.951191827468785,0.0488081725312145,0.0051136981003816,0.6
NS,10G160600,0.769621490022599,895,0.964245810055866,0.035754189944134,0.00203483599769756,0.6
NS,14G004700,0.769615341261513,834,0.934052757793765,0.065947242206235,0.0137646309414111,0.6
NS,14G102500,0.769556801606213,650,0.95076923076923,0.0492307692307692,0.0128663759672097,0.6
NS,01G048100,0.769517700466134,808,0.98019801980198,0.0198019801980198,0.00383299386171209,0.6
NS,11G016500,0.769500571944705,1691,0.960378474275576,0.0396215257244234,0.00630945114628783,0.6
NS,10G172400,0.769442404940079,1103,0.976427923844061,0.0235720761559383,0.00497723125086545,0.6
NS,10G075200,0.769123525266284,167,1,0,0,0.6
NS,12G175800,0.769039233879825,1270,0.961417322834645,0.0385826771653543,0.00689425007780079,0.6
NS,08G175600,0.769033783399805,737,0.92944369063772,0.0705563093622795,0.00883270748145605,0.6
NS,14G071400,0.7690284356606,2218,0.954914337240757,0.0450856627592425,0.012638743640942,0.6
NS,03G115800,0.76891369011298,365,0.983561643835616,0.0164383561643835,0.00165567050261184,0.6
NS,13G078400,0.7688143629183,748,0.966577540106951,0.0334224598930481,0.00656342503386927,0.6
NS,13G078200,0.76871966034857,729,0.950617283950617,0.0493827160493827,0.00520409702276778,0.6
NS,14G186800,0.768518284600361,398,0.974874371859296,0.0251256281407035,0.00297856856228349,0.6
NS,14G027800,0.768500518061518,298,0.976510067114093,0.023489932885906,0.00117095438286593,0.6
NS,14G033400,0.768479542718753,1828,0.954595185995623,0.0454048140043763,0.00807046084557078,0.6
NS,11G056200,0.768314801835243,658,0.972644376899696,0.0273556231003039,0.00444139032686437,0.6
NS,04G041500,0.768284884941883,820,0.980487804878048,0.0195121951219512,0.00437153963697112,0.6
NS,09G048000,0.768181565409805,652,0.926380368098159,0.0736196319018405,0.00943270024725973,0.6
NS,14G296900,0.768163591222827,1242,0.955716586151368,0.0442834138486312,0.00663958423111488,0.6
NS,08G203900,0.768129275140688,890,0.96629213483146,0.0337078651685393,0.00644611651028938,0.6
NS,08G068700,0.768076536153603,1315,0.932319391634981,0.067680608365019,0.0132278355663376,0.6
NS,14G113800,0.768027047193102,536,0.970149253731343,0.0298507462686567,0.00383974768807125,0.6
NS,12G132500,0.767993670691716,104,0.990384615384615,0.00961538461538461,0.00436381008978145,0.6
NS,10G156300,0.767781387768352,675,0.964444444444444,0.0355555555555555,0.0073782193091165,0.6
NS,14G148500,0.767740992377472,1305,0.942528735632183,0.057471264367816,0.0108404339913226,0.6
NS,12G024800,0.767711828567275,324,0.975308641975308,0.0246913580246913,0.00646988901477658,0.6
NS,03G005400,0.767693005735078,350,0.98,0.02,0.0045464931195518,0.6
NS,08G051700,0.767280766782387,1008,0.974206349206349,0.0257936507936507,0.00127323670879133,0.6
NS,09G111400,0.767032832516765,1214,0.919275123558484,0.0807248764415156,0.0152625598156124,0.6
NS,06G051500,0.766969160409824,728,0.895604395604395,0.104395604395604,0.0259879973927199,0.6
NS,04G192500,0.766827431021283,1514,0.96565389696169,0.0343461030383091,0.00481617989474836,0.6
NS,10G176000,0.766806167245146,304,0.993421052631579,0.00657894736842105,0.00152039327090649,0.6
NS,02G120700,0.766784207444631,429,0.96037296037296,0.0396270396270396,0.00773503812571082,0.6
NS,14G247300,0.766762365717721,750,0.909333333333333,0.0906666666666666,0.0137961787900493,0.6
NS,01G004400,0.766735229426327,1139,0.954345917471466,0.0456540825285338,0.00684852546564826,0.6
NS,12G166300,0.766684780197613,229,0.991266375545851,0.00873362445414847,0.00067674423649352,0.6
NS,02G029800,0.766665731965535,675,0.946666666666666,0.0533333333333333,0.0114474810512303,0.6
NS,01G053200,0.766641183825605,640,0.9796875,0.0203125,0.00255791666978776,0.6
NS,02G031000,0.766378171849594,926,0.941684665226781,0.0583153347732181,0.0120647615336391,0.6
NS,12G041900,0.766305643818163,442,0.952488687782805,0.0475113122171945,0.0124447036796392,0.6
NS,01G074800,0.766294223098854,1858,0.979547900968783,0.0204520990312163,0.00248619269605526,0.6
NS,04G004100,0.766284474489858,634,0.944794952681388,0.0552050473186119,0.0124444318687549,0.6
NS,09G088000,0.766224719348279,1218,0.961412151067323,0.0385878489326765,0.0045667622219781,0.6
NS,08G169000,0.766162427811838,567,0.989417989417989,0.0105820105820105,0.00104374819844713,0.6
NS,08G153300,0.766146502198466,857,0.947491248541423,0.0525087514585764,0.0114915107008469,0.6
NS,13G181000,0.766125264836832,1027,0.95520934761441,0.044790652385589,0.00538414038239938,0.6
NS,02G078700,0.766078383359859,471,0.951167728237791,0.048832271762208,0.00674128581480638,0.6
NS,08G235900,0.76599827566429,1222,0.966448445171849,0.0335515548281505,0.00555328569847892,0.6
NS,08G071000,0.765989396383817,927,0.982740021574973,0.0172599784250269,0.0014972315716559,0.6
NS,13G159400,0.765971915128102,256,0.93359375,0.06640625,0.0160359113292789,0.6
NS,04G178900,0.765717815976615,727,0.950481430536451,0.0495185694635488,0.00828132438964889,0.6
NS,01G013300,0.765608782340171,460,0.93695652173913,0.0630434782608695,0.0116734868006351,0.6
NS,03G038100,0.765236442852664,175,0.977142857142857,0.0228571428571428,0.00389200899190978,0.6
NS,04G085000,0.764937493712041,474,0.968354430379746,0.0316455696202531,0.00145520245434687,0.6
NS,10G027300,0.764932813002117,211,0.966824644549763,0.0331753554502369,0.00403837223356846,0.6
NS,09G002800,0.764827268470493,1361,0.955914768552534,0.0440852314474651,0.00733436682623835,0.6
NS,09G071000,0.764736359951498,1475,0.91457627118644,0.0854237288135593,0.0132315005066494,0.6
NS,12G020600,0.764718590027178,952,0.949579831932773,0.0504201680672268,0.00845656288513073,0.6
NS,07G041800,0.76465103258675,503,0.938369781312127,0.0616302186878727,0.0141337614756716,0.6
NS,13G157100,0.764628041187757,401,0.972568578553616,0.027431421446384,0.00865709595025984,0.6
NS,04G056100,0.764609640578817,928,0.978448275862069,0.021551724137931,0.00506503891240648,0.6
NS,08G084200,0.764534097139643,1369,0.913805697589481,0.0861943024105186,0.0112991040911944,0.6
NS,04G217200,0.764432407845722,250,0.976,0.024,0.00369695599631278,0.6
NS,12G005900,0.764274135918046,952,0.95063025210084,0.0493697478991596,0.0127109883472589,0.6
NS,02G110500,0.764081448452289,412,0.970873786407767,0.029126213592233,0.00298943857350688,0.6
NS,14G021900,0.764064903434843,1886,0.972428419936373,0.0275715800636267,0.00239469047736653,0.6
NS,01G028700,0.764002340792301,2651,0.983025273481705,0.0169747265182949,0.0025206121101617,0.6
NS,10G104300,0.763875460440285,772,0.945595854922279,0.0544041450777202,0.0107451883178548,0.6
NS,03G064400,0.763663513376162,634,0.97160883280757,0.028391167192429,0.00442151338251475,0.6
NS,13G048200,0.763569950940586,567,0.931216931216931,0.0687830687830687,0.0093483273425011,0.6
NS,14G271300,0.76352990249863,1418,0.971086036671368,0.0289139633286318,0.00666441930573399,0.6
NS,02G062900,0.763498435885383,889,0.953880764904387,0.046119235095613,0.00530237201490917,0.6
NS,12G093000,0.763495511070418,1856,0.899245689655172,0.100754310344827,0.0205182866811088,0.6
NS,08G112200,0.763494549164292,437,0.963386727688787,0.0366132723112128,0.00636665548690452,0.6
NS,01G079500,0.763422551061289,640,0.9546875,0.0453125,0.0107575760815799,0.6
NS,02G171400,0.763374577467867,1022,0.943248532289628,0.0567514677103718,0.00297386002754646,0.6
NS,03G043500,0.763168467603898,583,0.963979416809605,0.0360205831903945,0.00310709218255731,0.6
NS,09G120400,0.763102069779853,833,0.956782713085234,0.0432172869147659,0.00884677725597307,0.6
NS,08G076100,0.763037624260089,342,0.994152046783625,0.00584795321637426,0.000283353918018502,0.6
NS,14G286900,0.762723346945546,736,0.960597826086956,0.0394021739130434,0.0065327327663107,0.6
NS,02G113200,0.762715420353302,588,0.959183673469387,0.0408163265306122,0.00527492352917839,0.6
NS,05G025600,0.762715131286577,733,0.919508867667121,0.0804911323328785,0.0198954186674296,0.6
NS,01G099300,0.762650238611498,463,0.965442764578833,0.0345572354211663,0.00481152013938498,0.6
NS,02G140900,0.762614917594399,1530,0.981045751633986,0.018954248366013,0.00279867855961389,0.6
NS,12G103300,0.762232351800735,466,0.972103004291845,0.0278969957081545,0.00533450663993321,0.6
NS,14G271600,0.76222993136555,876,0.960045662100456,0.0399543378995433,0.00770567768284786,0.6
NS,07G007800,0.76206960802471,114,0.991228070175438,0.0087719298245614,9.86E-05,0.6
NS,10G010500,0.762041977745643,761,0.927726675427069,0.0722733245729303,0.00688466360407362,0.6
NS,05G040000,0.762024459602476,670,0.964179104477611,0.035820895522388,0.00770592615751397,0.6
NS,08G240300,0.761986602865209,637,0.967032967032967,0.0329670329670329,0.00571035039911229,0.6
NS,02G161100,0.761939159475868,738,0.937669376693766,0.062330623306233,0.0119229630430676,0.6
NS,01G021000,0.761885921447847,1102,0.959165154264972,0.0408348457350272,0.00222130768930049,0.6
NS,12G111700,0.761857104465432,1167,0.952013710368466,0.0479862896315338,0.00552096863308062,0.6
NS,12G098600,0.761856563406233,340,0.976470588235294,0.0235294117647058,0.00273736485421818,0.6
NS,12G005800,0.761784045428243,942,0.976645435244161,0.0233545647558386,0.00550296834651095,0.6
NS,03G070900,0.761720082329282,613,0.960848287112561,0.0391517128874388,0.00513138511656864,0.6
NS,04G033300,0.761675163973494,739,0.939106901217862,0.060893098782138,0.0157872049348157,0.6
NS,13G174500,0.761228860532631,869,0.963176064441887,0.0368239355581127,0.00356455522321102,0.6
NS,04G046500,0.761157356663318,1115,0.962331838565022,0.0376681614349775,0.00900472511439358,0.6
NS,02G017200,0.760974371682649,161,0.962732919254658,0.0372670807453416,0.00397979877030173,0.6
NS,14G202200,0.760970492996157,262,0.961832061068702,0.0381679389312977,0.00246664457498759,0.6
NS,04G018800,0.76039305840722,217,0.995391705069124,0.00460829493087557,0.000104135495840564,0.6
NS,12G136300,0.760293377569747,1418,0.968265162200282,0.0317348377997179,0.00461662824490705,0.6
NS,06G018600,0.760246663145097,204,0.985294117647058,0.0147058823529411,0.00521543114045575,0.6
NS,06G137300,0.760237415684067,1020,0.956862745098039,0.0431372549019607,0.0077222091394298,0.6
NS,10G031800,0.760138978093129,520,0.988461538461538,0.0115384615384615,0.00263080121596848,0.6
NS,03G044900,0.760062518356091,794,0.954659949622166,0.0453400503778337,0.00726766546484844,0.6
NS,13G166000,0.760042700882056,1529,0.98168737737083,0.0183126226291693,0.00190465286038034,0.6
NS,14G126200,0.759977091449686,653,0.977029096477794,0.0229709035222052,0.00339457943222309,0.6
NS,13G073600,0.75988106657942,770,0.98051948051948,0.0194805194805194,0.00184742290860737,0.6
NS,06G154100,0.759843790373592,888,0.917792792792792,0.0822072072072072,0.013791691499415,0.6
NS,13G113200,0.759828732662923,127,0.992125984251968,0.00787401574803149,0.00110673130362988,0.6
NS,09G097500,0.759752017565073,723,0.934993084370677,0.0650069156293222,0.00620559142794035,0.6
NS,02G076900,0.759748217085113,651,0.961597542242703,0.0384024577572964,0.00509772774187985,0.6
NS,14G255900,0.759695432199325,836,0.991626794258373,0.00837320574162679,0.00128998417062378,0.6
NS,14G093400,0.75965357609834,1176,0.973639455782312,0.026360544217687,0.00340168458103845,0.6
NS,12G038300,0.759574478957779,932,0.976394849785407,0.0236051502145922,0.00207054725593975,0.6
NS,09G047900,0.759559029028087,756,0.97089947089947,0.0291005291005291,0.00345981815810032,0.6
NS,13G007900,0.759475640604239,901,0.956714761376248,0.0432852386237513,0.0110083708925661,0.6
NS,09G050900,0.759388585850487,896,0.96875,0.03125,0.00643815471814657,0.6
NS,13G002200,0.759282105175822,372,0.978494623655914,0.021505376344086,0.00366543781003709,0.6
NS,07G102900,0.759238060811434,303,0.924092409240924,0.0759075907590759,0.0102634696748369,0.6
NS,14G122600,0.759123248507248,623,0.937399678972712,0.0626003210272873,0.00885291006076018,0.6
NS,01G006000,0.759109885943144,275,0.978181818181818,0.0218181818181818,0.00586802350768821,0.6
NS,14G114400,0.758995770918956,414,0.946859903381642,0.0531400966183574,0.00625996152620495,0.6
NS,13G113900,0.758913695781655,348,0.968390804597701,0.0316091954022988,0.00359255259083813,0.6
NS,14G301400,0.758845119252678,710,0.936619718309859,0.0633802816901408,0.0142147785965023,0.6
NS,08G072100,0.758797593437994,801,0.927590511860174,0.0724094881398252,0.0108143640401168,0.6
NS,04G088000,0.75878185626416,705,0.97304964539007,0.026950354609929,0.00240643727932332,0.6
NS,11G053700,0.75855655769078,978,0.989775051124744,0.0102249488752556,0.00159091642227949,0.6
NS,14G060000,0.758537509327681,290,0.962068965517241,0.0379310344827586,0.00353889178178969,0.6
NS,08G147300,0.758519995613314,740,0.943243243243243,0.0567567567567567,0.0120375753536943,0.6
NS,08G022200,0.758418799198301,412,0.878640776699029,0.12135922330097,0.0146808213847682,0.6
NS,06G135900,0.758345428871532,417,0.959232613908872,0.0407673860911271,0.00691574346183864,0.6
NS,13G169500,0.758296611279646,539,0.951762523191094,0.0482374768089053,0.0090839158957555,0.6
NS,09G024400,0.75827568594582,1275,0.928627450980392,0.0713725490196078,0.0145032786498675,0.6
NS,01G006200,0.758256616513491,558,0.949820788530465,0.050179211469534,0.00489707034367502,0.6
NS,02G035100,0.758240171828805,282,0.971631205673758,0.0283687943262411,0.00493614560119035,0.6
NS,13G180600,0.758233293507269,867,0.850057670126874,0.149942329873125,0.0393680732763505,0.6
NS,14G100100,0.75813162200131,890,0.916853932584269,0.0831460674157303,0.0194739539894264,0.6
NS,02G135500,0.758031198463636,913,0.974808324205914,0.0251916757940854,0.00258673656890998,0.6
NS,10G155200,0.757989604142631,749,0.925233644859813,0.0747663551401869,0.0163390206308971,0.6
NS,03G020600,0.757950877299331,712,0.952247191011236,0.047752808988764,0.00466000628396815,0.6
NS,08G025100,0.757931707306667,719,0.973574408901251,0.0264255910987482,0.00256799250313606,0.6
NS,02G107800,0.757930251598708,516,0.910852713178294,0.0891472868217054,0.0156007797614965,0.6
NS,03G003700,0.757920863813369,794,0.967254408060453,0.0327455919395466,0.00745270172847943,0.6
NS,07G068700,0.757915140952989,984,0.935975609756097,0.0640243902439024,0.011714536015492,0.6
NS,01G078100,0.757884826773075,566,0.934628975265017,0.0653710247349823,0.00987711660939218,0.6
NS,01G056000,0.757700615250048,1066,0.959662288930581,0.0403377110694183,0.00820839214279597,0.6
NS,11G082900,0.757628544868432,395,0.949367088607594,0.050632911392405,0.00944143421644923,0.6
NS,05G002800,0.757566304206636,305,0.983606557377049,0.0163934426229508,0.00656484806781872,0.6
NS,09G076000,0.757396565416313,1257,0.972951471758154,0.0270485282418456,0.00501075826088771,0.6
NS,06G154200,0.757388226915004,402,0.977611940298507,0.0223880597014925,0.00687410865559917,0.6
NS,03G110900,0.757350987490429,943,0.97136797454931,0.0286320254506892,0.000920532202978177,0.6
NS,03G007700,0.756879687985714,253,0.972332015810276,0.0276679841897233,0.0049375686751242,0.6
NS,14G053200,0.756846981071388,354,0.946327683615819,0.0536723163841807,0.00921090165693273,0.6
NS,14G119000,0.756840372186613,504,0.970238095238095,0.0297619047619047,0.00563201195117668,0.6
NS,09G107200,0.75675640508328,874,0.993135011441647,0.0068649885583524,0.00153125730873133,0.6
NS,14G313800,0.756610031942608,842,0.954869358669833,0.0451306413301662,0.00566613729237402,0.6
NS,14G225200,0.756584882483362,694,0.985590778097982,0.0144092219020172,0.0011198473007882,0.6
NS,04G114300,0.756523028501995,572,0.956293706293706,0.0437062937062937,0.00749051779721912,0.6
NS,04G196500,0.756241385089527,1084,0.963099630996309,0.03690036900369,0.00402191168848546,0.6
NS,13G085300,0.756202832498925,669,0.928251121076233,0.0717488789237668,0.0129661707565607,0.6
NS,09G001700,0.756125233193193,810,0.948148148148148,0.0518518518518518,0.00704579278596908,0.6
NS,14G166200,0.756064323411855,249,1,0,0,0.6
NS,02G021600,0.755914741187167,416,0.954326923076923,0.0456730769230769,0.00842322313994526,0.6
NS,10G057000,0.755850397898455,156,0.974358974358974,0.0256410256410256,0.0033220568194655,0.6
NS,01G062000,0.755844152202394,745,0.957046979865771,0.0429530201342281,0.00796449027260731,0.6
NS,08G106200,0.755841761705991,1381,0.988414192614047,0.0115858073859522,0.00100806068482532,0.6
NS,06G103300,0.755601758857534,959,0.94681960375391,0.0531803962460896,0.00426612874622286,0.6
NS,08G167000,0.755584895088149,133,0.984962406015037,0.0150375939849624,0.000171858216970997,0.6
NS,04G212700,0.755566401286316,146,0.986301369863013,0.0136986301369863,0.0036282501348751,0.6
NS,06G042100,0.75547105364603,724,0.965469613259668,0.0345303867403314,0.00492771348227111,0.6
NS,08G022900,0.755425622659572,644,0.961180124223602,0.0388198757763975,0.00535168042790735,0.6
NS,09G117800,0.755418596083271,1141,0.952673093777388,0.0473269062226117,0.00463352854447259,0.6
NS,12G008100,0.755379472591385,1285,0.895719844357976,0.104280155642023,0.0222784971764684,0.6
NS,14G181400,0.755337039227981,575,0.909565217391304,0.0904347826086956,0.0155538134506807,0.6
NS,04G215000,0.7553368647189,337,0.979228486646884,0.0207715133531157,0.00527692783551509,0.6
NS,04G162400,0.755256057493085,714,0.925770308123249,0.0742296918767507,0.0155651462109739,0.6
NS,11G044000,0.755170009785275,346,0.971098265895953,0.0289017341040462,0.00458471178805994,0.6
NS,08G225400,0.755042087524878,676,0.985207100591716,0.014792899408284,0.00155472038235242,0.6
NS,11G092500,0.754755217319622,806,0.957816377171215,0.0421836228287841,0.011046435279503,0.6
NS,11G025400,0.754642211613659,533,0.9812382739212,0.0187617260787992,0.00164681459580677,0.6
NS,09G106600,0.75463103394446,288,0.989583333333333,0.0104166666666666,0.000271977469944553,0.6
NS,12G131000,0.75461701827119,697,0.959827833572453,0.0401721664275466,0.00844378533594769,0.6
NS,08G183900,0.754529964782697,263,0.939163498098859,0.0608365019011406,0.0109392156737167,0.6
NS,06G022900,0.754488525602728,293,0.98976109215017,0.0102389078498293,0.00111044800312542,0.6
NS,05G005800,0.75440063777711,303,0.986798679867986,0.0132013201320132,0.000435455331917854,0.6
NS,13G068400,0.754371554451624,414,0.951690821256038,0.0483091787439613,0.00673197169826674,0.6
NS,12G150700,0.754331005459376,728,0.936813186813186,0.0631868131868131,0.0140391063905904,0.6
NS,14G140700,0.754250878691418,764,0.969895287958115,0.0301047120418848,0.00375269322802901,0.6
NS,02G152100,0.754243751232996,1254,0.990430622009569,0.00956937799043062,0.00190191102347949,0.6
NS,02G138500,0.753971614603015,1626,0.966174661746617,0.0338253382533825,0.00617998926337648,0.6
NS,12G020800,0.753854417039298,567,0.957671957671957,0.0423280423280423,0.00776243683957082,0.6
NS,14G020200,0.753820219801283,586,0.938566552901023,0.0614334470989761,0.00776517296524545,0.6
NS,04G048200,0.753707415091635,1902,0.982124079915878,0.0178759200841219,0.00338046149954413,0.6
NS,01G087100,0.753702529745309,260,0.976923076923076,0.023076923076923,0.00145904616296217,0.6
NS,14G061000,0.753592492134867,838,0.945107398568019,0.0548926014319809,0.0169296962591321,0.6
NS,06G035300,0.753492889418949,1976,0.953947368421052,0.0460526315789473,0.00720227070747375,0.6
NS,06G046500,0.753428603285253,647,0.982998454404945,0.017001545595054,0.00233303924815848,0.6
NS,03G096300,0.7533889087392,543,0.944751381215469,0.0552486187845303,0.00775950357512916,0.6
NS,05G087600,0.753196817231422,262,0.98854961832061,0.0114503816793893,0.000131651573813636,0.6
NS,04G216700,0.752914973029114,661,0.963691376701966,0.0363086232980332,0.00964812150643949,0.6
NS,12G004900,0.752872711707482,155,0.980645161290322,0.0193548387096774,0.00398347052243122,0.6
NS,08G040600,0.752870831982865,711,0.976090014064697,0.0239099859353023,0.00605420858193178,0.6
NS,04G146500,0.75277317589889,730,0.923287671232876,0.0767123287671232,0.0185088292603447,0.6
NS,03G122800,0.752710577133205,545,0.96697247706422,0.0330275229357798,0.00824940096639918,0.6
NS,04G010100,0.752684854665042,524,0.946564885496183,0.0534351145038167,0.00933641553340237,0.6
NS,09G017500,0.752528981429453,683,0.9502196193265,0.0497803806734992,0.00875553519168742,0.6
NS,09G128056,0.752434967356322,432,0.969907407407407,0.0300925925925925,0.00130637044824661,0.6
NS,04G159300,0.752337990653451,276,0.858695652173913,0.141304347826086,0.0354336979757982,0.6
NS,08G214600,0.752335950600159,215,0.995348837209302,0.00465116279069767,0.00233548034220155,0.6
NS,08G086100,0.752310109530073,555,0.944144144144144,0.0558558558558558,0.00951322575673285,0.6
NS,09G128041,0.752269085105831,515,0.916504854368932,0.0834951456310679,0.0138952096211225,0.6
NS,06G101100,0.752260387717871,470,0.929787234042553,0.0702127659574468,0.0141625357689874,0.6
NS,01G087500,0.751986462070224,951,0.973711882229232,0.0262881177707676,0.00554163773153737,0.6
NS,01G025600,0.751761337579846,721,0.940360610263522,0.0596393897364771,0.00698987173114697,0.6
NS,13G154400,0.751517826220643,533,0.909943714821763,0.0900562851782364,0.0180763768066191,0.6
NS,08G229900,0.751415548866381,889,0.957255343082114,0.0427446569178852,0.00830320277423157,0.6
NS,14G023400,0.751379986256589,629,0.963434022257551,0.0365659777424483,0.00761595461792667,0.6
NS,06G072800,0.751364462327777,253,0.956521739130434,0.0434782608695652,0.00253576057977015,0.6
NS,12G140100,0.751057854877641,544,0.961397058823529,0.0386029411764705,0.00465676711188098,0.6
NS,09G033400,0.751026359103874,1140,0.983333333333333,0.0166666666666666,0.00319634778644006,0.6
NS,06G076000,0.75099529827562,315,0.952380952380952,0.0476190476190476,0.00947488488796177,0.6
NS,08G003600,0.750940695985289,576,0.961805555555555,0.0381944444444444,0.0080328218785488,0.6
NS,01G078300,0.750882244578518,422,0.962085308056872,0.0379146919431279,0.00941047917431803,0.6
NS,09G119500,0.750768300434801,318,0.952830188679245,0.0471698113207547,0.00755607663993366,0.6
NS,04G149900,0.750621182348138,964,0.949170124481327,0.0508298755186722,0.00983946737516176,0.6
NS,06G127100,0.750570897711449,1185,0.962869198312236,0.0371308016877637,0.00607659078164276,0.6
NS,11G062300,0.750563547357169,972,0.98559670781893,0.0144032921810699,0.00385017755338557,0.6
NS,08G211500,0.750531268136602,647,0.961360123647604,0.0386398763523956,0.00245656240136906,0.6
NS,05G031700,0.750488116327066,470,0.980851063829787,0.0191489361702127,0.00152186313413225,0.6
NS,04G111600,0.750436024256876,321,0.934579439252336,0.0654205607476635,0.0145464834278318,0.6
NS,03G092900,0.750429869548214,455,0.975824175824175,0.0241758241758241,0.0040425210004285,0.6
NS,04G061400,0.750318463288838,891,0.970819304152637,0.0291806958473625,0.00524594008356156,0.6
NS,13G159300,0.750292441931007,185,0.994594594594594,0.0054054054054054,0.000412970751953802,0.6
NS,12G085800,0.750202202321,289,0.958477508650519,0.0415224913494809,0.00834990211148069,0.6
NS,02G057100,0.750112686041691,655,0.925190839694656,0.0748091603053435,0.012173228766358,0.6
NS,12G154500,0.750080365962397,154,0.993506493506493,0.00649350649350649,0.000296724898928081,0.6
NS,08G060900,0.749975376579403,547,0.945155393053016,0.0548446069469835,0.00341503567747857,0.6
NS,11G045400,0.749934750184878,1977,0.970662620131512,0.0293373798684876,0.00600276318426476,0.6
NS,14G303300,0.749841357829772,158,0.949367088607594,0.050632911392405,0.00279089664965889,0.6
